success_rate
0.858666666667
0.858666666667
0.86
0.861333333333
0.849333333333
0.857333333333
0.858
0.862666666667
0.858
0.862
0.808
0.804666666667
0.799333333333
0.802
0.794666666667
0.812666666667
0.791333333333
0.805333333333
0.798
0.8
0.771333333333
0.764666666667
0.763333333333
0.758666666667
0.758
0.759333333333
0.761333333333
0.762
0.770666666667
0.756
0.72
0.722666666667
0.724666666667
0.732
0.725333333333
0.726
0.72
0.725333333333
0.728666666667
0.720666666667
0.698666666667
0.708666666667
0.710666666667
0.7
0.7
0.698
0.71
0.698666666667
0.700666666667
0.696666666667
0.685333333333
0.691333333333
0.68
0.679333333333
0.694666666667
0.685333333333
0.690666666667
0.674666666667
0.674666666667
0.701333333333
0.685333333333
0.670666666667
0.662666666667
0.675333333333
0.676
0.672
0.663333333333
0.664666666667
0.668666666667
0.676
0.669333333333
0.652
0.664
0.65
0.658666666667
0.660666666667
0.658
0.659333333333
0.666
0.650666666667
0.648666666667
0.642666666667
0.64
0.654666666667
0.646
0.646
0.645333333333
0.644666666667
0.637333333333
0.646
0.616
0.632
0.628
0.623333333333
0.634
0.623333333333
0.643333333333
0.645333333333
0.628666666667
0.626666666667
0.602
0.612666666667
0.608666666667
0.618666666667
0.614
0.606666666667
0.61
0.616
0.613333333333
0.604
0.598
0.586666666667
0.586
0.602666666667
0.586
0.605333333333
0.587333333333
0.592666666667
0.593333333333
0.590666666667
