success_rate
0.86
0.893333333333
0.84
0.866666666667
0.853333333333
0.86
0.813333333333
0.846666666667
0.88
0.873333333333
0.853333333333
0.893333333333
0.86
0.86
0.846666666667
0.826666666667
0.833333333333
0.833333333333
0.88
0.9
0.866666666667
0.913333333333
0.826666666667
0.866666666667
0.853333333333
0.873333333333
0.813333333333
0.84
0.853333333333
0.893333333333
0.853333333333
0.906666666667
0.826666666667
0.853333333333
0.866666666667
0.866666666667
0.833333333333
0.86
0.873333333333
0.873333333333
0.86
0.886666666667
0.846666666667
0.846666666667
0.86
0.84
0.786666666667
0.806666666667
0.9
0.86
0.846666666667
0.886666666667
0.853333333333
0.86
0.853333333333
0.86
0.826666666667
0.833333333333
0.88
0.873333333333
0.853333333333
0.893333333333
0.826666666667
0.853333333333
0.826666666667
0.886666666667
0.833333333333
0.82
0.886666666667
0.9
0.88
0.92
0.846666666667
0.873333333333
0.853333333333
0.846666666667
0.82
0.826666666667
0.88
0.88
0.86
0.886666666667
0.866666666667
0.866666666667
0.84
0.86
0.82
0.826666666667
0.886666666667
0.866666666667
0.866666666667
0.9
0.853333333333
0.873333333333
0.86
0.866666666667
0.833333333333
0.826666666667
0.873333333333
0.866666666667
0.813333333333
0.88
0.733333333333
0.78
0.806666666667
0.84
0.78
0.78
0.826666666667
0.84
0.833333333333
0.853333333333
0.78
0.806666666667
0.78
0.826666666667
0.74
0.766666666667
0.846666666667
0.813333333333
0.813333333333
0.86
0.746666666667
0.766666666667
0.78
0.8
0.76
0.793333333333
0.84
0.833333333333
0.82
0.846666666667
0.753333333333
0.8
0.806666666667
0.833333333333
0.766666666667
0.76
0.813333333333
0.82
0.78
0.833333333333
0.733333333333
0.78
0.8
0.82
0.786666666667
0.78
0.806666666667
0.826666666667
0.826666666667
0.846666666667
0.793333333333
0.786666666667
0.813333333333
0.833333333333
0.78
0.786666666667
0.833333333333
0.826666666667
0.806666666667
0.853333333333
0.76
0.78
0.78
0.8
0.766666666667
0.786666666667
0.786666666667
0.793333333333
0.813333333333
0.866666666667
0.78
0.793333333333
0.786666666667
0.82
0.78
0.773333333333
0.826666666667
0.813333333333
0.806666666667
0.84
0.746666666667
0.76
0.793333333333
0.833333333333
0.766666666667
0.793333333333
0.826666666667
0.813333333333
0.786666666667
0.853333333333
0.76
0.773333333333
0.786666666667
0.833333333333
0.76
0.78
0.826666666667
0.84
0.78
0.813333333333
0.733333333333
0.76
0.766666666667
0.773333333333
0.746666666667
0.76
0.78
0.8
0.793333333333
0.813333333333
0.726666666667
0.733333333333
0.76
0.793333333333
0.74
0.753333333333
0.786666666667
0.746666666667
0.773333333333
0.806666666667
0.74
0.753333333333
0.766666666667
0.786666666667
0.706666666667
0.766666666667
0.773333333333
0.76
0.786666666667
0.813333333333
0.72
0.726666666667
0.726666666667
0.78
0.74
0.753333333333
0.773333333333
0.766666666667
0.753333333333
0.78
0.713333333333
0.726666666667
0.753333333333
0.813333333333
0.74
0.74
0.766666666667
0.793333333333
0.773333333333
0.786666666667
0.706666666667
0.753333333333
0.753333333333
0.793333333333
0.733333333333
0.766666666667
0.76
0.766666666667
0.753333333333
0.8
0.713333333333
0.746666666667
0.753333333333
0.786666666667
0.746666666667
0.766666666667
0.773333333333
0.773333333333
0.78
0.82
0.706666666667
0.733333333333
0.766666666667
0.786666666667
0.74
0.746666666667
0.76
0.78
0.76
0.813333333333
0.72
0.74
0.753333333333
0.793333333333
0.746666666667
0.766666666667
0.806666666667
0.806666666667
0.773333333333
0.786666666667
0.706666666667
0.7
0.74
0.773333333333
0.746666666667
0.78
0.773333333333
0.78
0.733333333333
0.76
0.68
0.686666666667
0.733333333333
0.74
0.693333333333
0.726666666667
0.713333333333
0.733333333333
0.74
0.746666666667
0.686666666667
0.706666666667
0.733333333333
0.74
0.7
0.72
0.726666666667
0.726666666667
0.753333333333
0.766666666667
0.68
0.7
0.72
0.766666666667
0.7
0.72
0.74
0.7
0.746666666667
0.753333333333
0.706666666667
0.713333333333
0.74
0.753333333333
0.686666666667
0.713333333333
0.746666666667
0.76
0.753333333333
0.766666666667
0.693333333333
0.693333333333
0.733333333333
0.753333333333
0.686666666667
0.706666666667
0.733333333333
0.733333333333
0.733333333333
0.753333333333
0.666666666667
0.693333333333
0.72
0.753333333333
0.72
0.733333333333
0.733333333333
0.753333333333
0.706666666667
0.753333333333
0.673333333333
0.7
0.746666666667
0.76
0.693333333333
0.713333333333
0.72
0.733333333333
0.76
0.76
0.686666666667
0.706666666667
0.74
0.74
0.7
0.713333333333
0.726666666667
0.72
0.74
0.76
0.706666666667
0.713333333333
0.733333333333
0.72
0.713333333333
0.74
0.746666666667
0.713333333333
0.713333333333
0.76
0.693333333333
0.72
0.706666666667
0.746666666667
0.686666666667
0.74
0.713333333333
0.726666666667
0.686666666667
0.72
0.686666666667
0.686666666667
0.68
0.74
0.7
0.686666666667
0.693333333333
0.706666666667
0.72
0.74
0.706666666667
0.686666666667
0.693333333333
0.74
0.666666666667
0.7
0.726666666667
0.706666666667
0.706666666667
0.713333333333
0.7
0.686666666667
0.693333333333
0.753333333333
0.7
0.726666666667
0.74
0.686666666667
0.706666666667
0.746666666667
0.666666666667
0.693333333333
0.706666666667
0.706666666667
0.673333333333
0.68
0.72
0.7
0.7
0.733333333333
0.673333333333
0.686666666667
0.666666666667
0.74
0.706666666667
0.686666666667
0.713333333333
0.693333333333
0.686666666667
0.733333333333
0.68
0.68
0.693333333333
0.72
0.68
0.7
0.713333333333
0.693333333333
0.713333333333
0.74
0.686666666667
0.7
0.706666666667
0.72
0.693333333333
0.706666666667
0.72
0.713333333333
0.733333333333
0.72
0.68
0.68
0.706666666667
0.733333333333
0.666666666667
0.68
0.706666666667
0.68
0.693333333333
0.74
0.68
0.68
0.686666666667
0.74
0.68
0.706666666667
0.7
0.7
0.726666666667
0.713333333333
0.673333333333
0.686666666667
0.686666666667
0.726666666667
0.673333333333
0.68
0.706666666667
0.693333333333
0.713333333333
0.74
0.673333333333
0.68
0.68
0.7
0.64
0.666666666667
0.686666666667
0.673333333333
0.706666666667
0.693333333333
0.673333333333
0.686666666667
0.673333333333
0.746666666667
0.666666666667
0.68
0.693333333333
0.693333333333
0.7
0.7
0.653333333333
0.673333333333
0.66
0.713333333333
0.68
0.626666666667
0.706666666667
0.686666666667
0.7
0.733333333333
0.68
0.673333333333
0.653333333333
0.693333333333
0.646666666667
0.66
0.68
0.673333333333
0.7
0.733333333333
0.673333333333
0.68
0.693333333333
0.7
0.68
0.7
0.693333333333
0.693333333333
0.693333333333
0.72
0.66
0.66
0.7
0.72
0.68
0.693333333333
0.66
0.666666666667
0.7
0.726666666667
0.666666666667
0.66
0.686666666667
0.726666666667
0.68
0.693333333333
0.693333333333
0.673333333333
0.693333333333
0.68
0.653333333333
0.66
0.686666666667
0.7
0.66
0.64
0.68
0.693333333333
0.666666666667
0.706666666667
0.66
0.653333333333
0.66
0.713333333333
0.673333333333
0.673333333333
0.686666666667
0.653333333333
