0.5,1.0,0.20000000000000001,0.10000000000000001,0.050000000000000003,0.59999999999999998,0.30000000000000004,0.40000000000000002,0.90000000000000002,0.70000000000000007,0.80000000000000004,0.01
0.68533333333333335,0.59799999999999998,0.71999999999999997,0.77133333333333332,0.80800000000000005,0.66933333333333334,0.69866666666666677,0.68533333333333335,0.60199999999999998,0.64866666666666672,0.61599999999999999,0.8586666666666668
0.67066666666666674,0.58666666666666667,0.72266666666666668,0.76466666666666672,0.80466666666666664,0.65199999999999991,0.70866666666666667,0.69133333333333336,0.61266666666666669,0.64266666666666661,0.63200000000000001,0.85866666666666658
0.66266666666666663,0.58599999999999997,0.72466666666666668,0.76333333333333331,0.79933333333333334,0.66399999999999992,0.71066666666666667,0.67999999999999994,0.60866666666666658,0.64000000000000001,0.628,0.85999999999999999
0.67533333333333345,0.60266666666666668,0.73199999999999998,0.75866666666666671,0.80199999999999994,0.65000000000000002,0.69999999999999996,0.67933333333333334,0.61866666666666659,0.65466666666666673,0.62333333333333329,0.86133333333333328
0.67599999999999993,0.58600000000000008,0.72533333333333339,0.7579999999999999,0.79466666666666652,0.65866666666666673,0.69999999999999996,0.69466666666666677,0.61399999999999999,0.64599999999999991,0.63400000000000001,0.84933333333333327
0.67199999999999993,0.60533333333333339,0.72599999999999998,0.7593333333333333,0.81266666666666665,0.66066666666666662,0.69800000000000006,0.68533333333333346,0.60666666666666669,0.64600000000000002,0.62333333333333329,0.85733333333333339
0.66333333333333333,0.58733333333333326,0.71999999999999997,0.76133333333333331,0.79133333333333344,0.65799999999999992,0.70999999999999996,0.69066666666666676,0.60999999999999999,0.64533333333333331,0.64333333333333331,0.85799999999999998
0.66466666666666663,0.59266666666666656,0.72533333333333327,0.76200000000000001,0.80533333333333323,0.65933333333333333,0.69866666666666666,0.67466666666666664,0.61599999999999999,0.64466666666666661,0.64533333333333331,0.86266666666666669
0.66866666666666674,0.59333333333333338,0.72866666666666668,0.77066666666666672,0.79799999999999993,0.66600000000000004,0.70066666666666677,0.67466666666666664,0.6133333333333334,0.63733333333333331,0.6286666666666666,0.85799999999999998
0.67600000000000005,0.59066666666666667,0.72066666666666668,0.75600000000000001,0.80000000000000004,0.65066666666666662,0.69666666666666666,0.70133333333333336,0.60399999999999998,0.64600000000000013,0.62666666666666671,0.86199999999999988
