w_sparsity,leak_rate,state_gram,input_scaling,input_sparsity,aggregation,reservoir_size,converters,spectral_radius,samples,fold,result
0.050000000000000003,0.20000000000000001,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,0,0.6333333333333333
0.050000000000000003,0.20000000000000001,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,1,0.6
0.050000000000000003,0.20000000000000001,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,2,0.64
0.050000000000000003,0.20000000000000001,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,3,0.6066666666666667
0.050000000000000003,0.20000000000000001,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,4,0.64
0.050000000000000003,0.20000000000000001,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,5,0.6866666666666666
0.050000000000000003,0.20000000000000001,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,6,0.6266666666666667
0.050000000000000003,0.20000000000000001,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,7,0.6533333333333333
0.050000000000000003,0.20000000000000001,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,8,0.6933333333333334
0.050000000000000003,0.20000000000000001,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,9,0.6533333333333333
0.050000000000000003,0.30000000000000004,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,0,0.6333333333333333
0.050000000000000003,0.30000000000000004,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,1,0.6466666666666666
0.050000000000000003,0.30000000000000004,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,2,0.6533333333333333
0.050000000000000003,0.30000000000000004,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,3,0.5733333333333334
0.050000000000000003,0.30000000000000004,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,4,0.6333333333333333
0.050000000000000003,0.30000000000000004,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,5,0.6266666666666667
0.050000000000000003,0.30000000000000004,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,6,0.62
0.050000000000000003,0.30000000000000004,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,7,0.6266666666666667
0.050000000000000003,0.30000000000000004,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,8,0.6466666666666666
0.050000000000000003,0.30000000000000004,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,9,0.6933333333333334
0.050000000000000003,0.40000000000000002,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,0,0.6
0.050000000000000003,0.40000000000000002,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,1,0.5733333333333334
0.050000000000000003,0.40000000000000002,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,2,0.62
0.050000000000000003,0.40000000000000002,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,3,0.5066666666666667
0.050000000000000003,0.40000000000000002,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,4,0.64
0.050000000000000003,0.40000000000000002,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,5,0.5866666666666667
0.050000000000000003,0.40000000000000002,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,6,0.5866666666666667
0.050000000000000003,0.40000000000000002,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,7,0.5933333333333334
0.050000000000000003,0.40000000000000002,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,8,0.66
0.050000000000000003,0.40000000000000002,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,9,0.6866666666666666
0.050000000000000003,0.5,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,0,0.58
0.050000000000000003,0.5,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,1,0.6
0.050000000000000003,0.5,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,2,0.58
0.050000000000000003,0.5,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,3,0.5933333333333334
0.050000000000000003,0.5,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,4,0.6333333333333333
0.050000000000000003,0.5,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,5,0.56
0.050000000000000003,0.5,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,6,0.6
0.050000000000000003,0.5,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,7,0.5466666666666666
0.050000000000000003,0.5,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,8,0.6333333333333333
0.050000000000000003,0.5,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,9,0.6266666666666667
0.050000000000000003,0.59999999999999998,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,0,0.47333333333333333
0.050000000000000003,0.59999999999999998,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,1,0.54
0.050000000000000003,0.59999999999999998,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,2,0.5666666666666667
0.050000000000000003,0.59999999999999998,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,3,0.5466666666666666
0.050000000000000003,0.59999999999999998,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,4,0.5733333333333334
0.050000000000000003,0.59999999999999998,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,5,0.4866666666666667
0.050000000000000003,0.59999999999999998,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,6,0.49333333333333335
0.050000000000000003,0.59999999999999998,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,7,0.5066666666666667
0.050000000000000003,0.59999999999999998,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,8,0.5533333333333333
0.050000000000000003,0.59999999999999998,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,9,0.5533333333333333
0.050000000000000003,0.70000000000000007,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,0,0.4533333333333333
0.050000000000000003,0.70000000000000007,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,1,0.4666666666666667
0.050000000000000003,0.70000000000000007,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,2,0.46
0.050000000000000003,0.70000000000000007,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,3,0.44666666666666666
0.050000000000000003,0.70000000000000007,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,4,0.54
0.050000000000000003,0.70000000000000007,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,5,0.42
0.050000000000000003,0.70000000000000007,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,6,0.5133333333333333
0.050000000000000003,0.70000000000000007,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,7,0.4533333333333333
0.050000000000000003,0.70000000000000007,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,8,0.43333333333333335
0.050000000000000003,0.70000000000000007,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,9,0.5666666666666667
0.050000000000000003,0.80000000000000004,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,0,0.47333333333333333
0.050000000000000003,0.80000000000000004,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,1,0.4266666666666667
0.050000000000000003,0.80000000000000004,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,2,0.42
0.050000000000000003,0.80000000000000004,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,3,0.4066666666666667
0.050000000000000003,0.80000000000000004,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,4,0.5666666666666667
0.050000000000000003,0.80000000000000004,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,5,0.41333333333333333
0.050000000000000003,0.80000000000000004,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,6,0.3466666666666667
0.050000000000000003,0.80000000000000004,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,7,0.42
0.050000000000000003,0.80000000000000004,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,8,0.48
0.050000000000000003,0.80000000000000004,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,9,0.5
0.050000000000000003,0.90000000000000002,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,0,0.32666666666666666
0.050000000000000003,0.90000000000000002,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,1,0.25333333333333335
0.050000000000000003,0.90000000000000002,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,2,0.25333333333333335
0.050000000000000003,0.90000000000000002,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,3,0.2866666666666667
0.050000000000000003,0.90000000000000002,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,4,0.41333333333333333
0.050000000000000003,0.90000000000000002,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,5,0.34
0.050000000000000003,0.90000000000000002,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,6,0.32
0.050000000000000003,0.90000000000000002,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,7,0.32666666666666666
0.050000000000000003,0.90000000000000002,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,8,0.38
0.050000000000000003,0.90000000000000002,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,9,0.34
0.050000000000000003,1.0,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,0,0.38
0.050000000000000003,1.0,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,1,0.32
0.050000000000000003,1.0,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,2,0.36
0.050000000000000003,1.0,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,3,0.37333333333333335
0.050000000000000003,1.0,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,4,0.36666666666666664
0.050000000000000003,1.0,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,5,0.32666666666666666
0.050000000000000003,1.0,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,6,0.3466666666666667
0.050000000000000003,1.0,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,7,0.32
0.050000000000000003,1.0,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,8,0.3333333333333333
0.050000000000000003,1.0,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'fw']],1.0,0,9,0.36
