w_sparsity,leak_rate,state_gram,input_scaling,input_sparsity,aggregation,reservoir_size,converters,spectral_radius,samples,fold,result
0.050000000000000003,0.0050000000000000001,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,0,0.4666666666666667
0.050000000000000003,0.0050000000000000001,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,1,0.46
0.050000000000000003,0.0050000000000000001,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,2,0.54
0.050000000000000003,0.0050000000000000001,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,3,0.36666666666666664
0.050000000000000003,0.0050000000000000001,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,4,0.4533333333333333
0.050000000000000003,0.0050000000000000001,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,5,0.4866666666666667
0.050000000000000003,0.0050000000000000001,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,6,0.4866666666666667
0.050000000000000003,0.0050000000000000001,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,7,0.48
0.050000000000000003,0.0050000000000000001,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,8,0.4866666666666667
0.050000000000000003,0.0050000000000000001,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,9,0.4866666666666667
0.050000000000000003,0.01,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,0,0.5
0.050000000000000003,0.01,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,1,0.5
0.050000000000000003,0.01,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,2,0.5866666666666667
0.050000000000000003,0.01,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,3,0.42
0.050000000000000003,0.01,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,4,0.4533333333333333
0.050000000000000003,0.01,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,5,0.48
0.050000000000000003,0.01,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,6,0.5266666666666666
0.050000000000000003,0.01,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,7,0.5066666666666667
0.050000000000000003,0.01,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,8,0.5133333333333333
0.050000000000000003,0.01,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,9,0.5333333333333333
0.050000000000000003,0.050000000000000003,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,0,0.5533333333333333
0.050000000000000003,0.050000000000000003,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,1,0.54
0.050000000000000003,0.050000000000000003,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,2,0.5866666666666667
0.050000000000000003,0.050000000000000003,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,3,0.5066666666666667
0.050000000000000003,0.050000000000000003,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,4,0.5666666666666667
0.050000000000000003,0.050000000000000003,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,5,0.54
0.050000000000000003,0.050000000000000003,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,6,0.58
0.050000000000000003,0.050000000000000003,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,7,0.6266666666666667
0.050000000000000003,0.050000000000000003,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,8,0.5733333333333334
0.050000000000000003,0.050000000000000003,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,9,0.6
0.050000000000000003,0.10000000000000001,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,0,0.6
0.050000000000000003,0.10000000000000001,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,1,0.5533333333333333
0.050000000000000003,0.10000000000000001,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,2,0.5733333333333334
0.050000000000000003,0.10000000000000001,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,3,0.5466666666666666
0.050000000000000003,0.10000000000000001,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,4,0.58
0.050000000000000003,0.10000000000000001,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,5,0.5466666666666666
0.050000000000000003,0.10000000000000001,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,6,0.6333333333333333
0.050000000000000003,0.10000000000000001,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,7,0.6533333333333333
0.050000000000000003,0.10000000000000001,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,8,0.6333333333333333
0.050000000000000003,0.10000000000000001,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,9,0.6666666666666666
0.050000000000000003,0.20000000000000001,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,0,0.6066666666666667
0.050000000000000003,0.20000000000000001,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,1,0.58
0.050000000000000003,0.20000000000000001,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,2,0.56
0.050000000000000003,0.20000000000000001,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,3,0.5
0.050000000000000003,0.20000000000000001,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,4,0.5933333333333334
0.050000000000000003,0.20000000000000001,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,5,0.5533333333333333
0.050000000000000003,0.20000000000000001,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,6,0.5933333333333334
0.050000000000000003,0.20000000000000001,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,7,0.6266666666666667
0.050000000000000003,0.20000000000000001,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,8,0.6
0.050000000000000003,0.20000000000000001,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,9,0.6066666666666667
0.050000000000000003,0.30000000000000004,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,0,0.47333333333333333
0.050000000000000003,0.30000000000000004,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,1,0.44666666666666666
0.050000000000000003,0.30000000000000004,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,2,0.42
0.050000000000000003,0.30000000000000004,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,3,0.44666666666666666
0.050000000000000003,0.30000000000000004,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,4,0.4266666666666667
0.050000000000000003,0.30000000000000004,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,5,0.4
0.050000000000000003,0.30000000000000004,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,6,0.46
0.050000000000000003,0.30000000000000004,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,7,0.54
0.050000000000000003,0.30000000000000004,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,8,0.47333333333333333
0.050000000000000003,0.30000000000000004,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,9,0.5266666666666666
0.050000000000000003,0.40000000000000002,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,0,0.5133333333333333
0.050000000000000003,0.40000000000000002,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,1,0.4866666666666667
0.050000000000000003,0.40000000000000002,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,2,0.5
0.050000000000000003,0.40000000000000002,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,3,0.4666666666666667
0.050000000000000003,0.40000000000000002,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],1.0,0,4,0.5333333333333333
