w_sparsity,leak_rate,state_gram,input_scaling,input_sparsity,aggregation,reservoir_size,converters,spectral_radius,samples,fold,result
0.050000000000000003,0.10000000000000001,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],0.94999999999999996,0,0,0.5933333333333334
0.050000000000000003,0.10000000000000001,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],0.94999999999999996,0,1,0.5333333333333333
0.050000000000000003,0.10000000000000001,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],0.94999999999999996,0,2,0.5733333333333334
0.050000000000000003,0.10000000000000001,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],0.94999999999999996,0,3,0.4666666666666667
0.050000000000000003,0.10000000000000001,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],0.94999999999999996,0,4,0.54
0.050000000000000003,0.10000000000000001,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],0.94999999999999996,0,5,0.5533333333333333
0.050000000000000003,0.10000000000000001,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],0.94999999999999996,0,6,0.6066666666666667
0.050000000000000003,0.10000000000000001,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],0.94999999999999996,0,7,0.6266666666666667
0.050000000000000003,0.10000000000000001,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],0.94999999999999996,0,8,0.6
0.050000000000000003,0.10000000000000001,1.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],0.94999999999999996,0,9,0.6266666666666667
0.050000000000000003,0.10000000000000001,2.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],0.94999999999999996,0,0,0.06666666666666667
0.050000000000000003,0.10000000000000001,2.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],0.94999999999999996,0,1,0.12
0.050000000000000003,0.10000000000000001,2.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],0.94999999999999996,0,2,0.10666666666666667
0.050000000000000003,0.10000000000000001,2.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],0.94999999999999996,0,3,0.13333333333333333
0.050000000000000003,0.10000000000000001,2.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],0.94999999999999996,0,4,0.08
0.050000000000000003,0.10000000000000001,2.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],0.94999999999999996,0,5,0.07333333333333333
0.050000000000000003,0.10000000000000001,2.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],0.94999999999999996,0,6,0.08
0.050000000000000003,0.10000000000000001,2.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],0.94999999999999996,0,7,0.08
0.050000000000000003,0.10000000000000001,2.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],0.94999999999999996,0,8,0.12
0.050000000000000003,0.10000000000000001,2.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],0.94999999999999996,0,9,0.08666666666666667
0.050000000000000003,0.10000000000000001,3.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],0.94999999999999996,0,0,0.07333333333333333
0.050000000000000003,0.10000000000000001,3.0,0.5,0.050000000000000003,[[u'average']],1000.0,[[u'pos']],0.94999999999999996,0,1,0.07333333333333333
